Agent Outbound Messages Send ID,Concierge QA Audit Scores Total Intent Identified Score Count,Concierge QA Audit Scores Total Necessary Reply Score Count,Concierge QA Audit Scores Total Correct Escalation Score Count,Concierge QA Audit Scores Total Double Text Score Count,Concierge QA Audit Scores Total Efficient Troubleshooting Score Count,Concierge QA Audit Scores Total Partial Reply Score Count,Concierge QA Audit Scores Total Company Profile Score Count,Concierge QA Audit Scores Total Conversation Score Count,Concierge QA Audit Scores Total Customer Profile Score Count,Concierge QA Audit Scores Total Notes Score Count,Concierge QA Audit Scores Total Promo Notes Score Count,Concierge QA Audit Scores Total Templates Score Count,Concierge QA Audit Scores Total Correct Grammar Score Count,Concierge QA Audit Scores Total No Repetition Score Count,Concierge QA Audit Scores Total No Typos Score Count,Concierge QA Audit Scores Total Understandable Message Score Count,Concierge QA Audit Scores Total Empathetic Score Count,Concierge QA Audit Scores Total Personalized Score Count,Concierge QA Audit Scores Total Preferred Tone Followed Score Count
019bf17b-2dc4-4f3e-f000-0000c256b2e1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce818-e2dd-420f-f000-0000e8a09a76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd070-0d78-4b37-f000-00012a2749d8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9f55-e1f5-4d97-f000-000013afe227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca673-b561-4c3e-f000-0000f41f705b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c456f-91f1-4593-f000-0000e3e589d3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd3dc-438c-4218-f000-000100f9b650,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0f7b-1b5c-481f-f000-0000ab45b228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb2f8-6329-4bcb-f000-00005818472b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be1f0-cb17-44b2-f000-0000ce6eee27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0a57-d013-4449-f000-0000d1669f42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cab42-c12a-4e2f-f000-000021502c17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2c08-53dd-4b76-f000-00012e2167a7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7c92-2c99-4084-f000-0000fd6c061d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9080-ecb3-484b-f000-000083e8f7c7,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbb91-0a99-435a-f000-0000fbc860af,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6d48-8d15-4f6b-f000-0000f36d4606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cded6-3c11-426b-f000-00008afc8cd5,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1716-a545-4608-f000-0000f8e85982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bafbf-1954-4057-f000-00001111ce69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c25b9-d08a-44b7-f000-0000d2a84519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2dee-227f-4320-f000-000067e3000d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ceed5-05a2-4998-f000-00012b344bb0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be77e-bbef-476e-f000-000030e02d73,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d31aa-0f02-440f-f000-0000214fd823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1fee-bfd0-4d4c-f000-0000508342e9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfb3d-e639-412c-f000-0000efb35f0f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba57f-6a94-498f-f000-0000f368fbb0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4a6d-a51f-4c29-f000-000054b55c96,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
019c9122-3605-4951-f000-00002846a0a4,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019d0c0e-04d5-42c1-f000-000027da67ab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3ed5-339c-490e-f000-0000b38a1529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbb76-5501-4225-f000-0000131034cc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cfc22-127e-490f-f000-000089cf17dd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd14c-708d-4b2b-f000-0000ccfaf997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd578-737e-441d-f000-00008d21eb4e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c23d1-a846-4aba-f000-0000f75ba184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c00a6-ef43-4a41-f000-0000ce884212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb90b-36a3-49b4-f000-0000eeac5864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0392-27ed-4d19-f000-0000341a8ef4,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccd86-87d1-49e4-f000-000100f14a83,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1a95-0b15-4032-f000-00008d43bf3b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6318-efcc-467a-f000-0000f103959e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
019c6919-f17d-4d24-f000-0000fb992aae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc539-8bd8-48be-f000-0000724dc5b6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2812-0d99-41d9-f000-0000237ef59a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbc54-76f8-40a4-f000-0000f5c89daf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc49f-1c05-4442-f000-000100c035a1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d212e-8980-4552-f000-0000c4554a9b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bafb0-2838-415d-f000-00002ca8e384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019beb1c-9da6-4db0-f000-000066ef1a32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c3dbe-dd3c-4e2f-f000-0000f6ced220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5dce-3e45-4301-f000-0000f7f9d3db,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c576d-062c-4518-f000-000053acef85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c38e4-a3a1-4654-f000-0000f83a9228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bccf2-b128-470f-f000-0000eac05595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1964-f4b3-4e57-f000-00009a608654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4e8e-c923-4fe6-f000-000008587612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc0ed-0fb1-4de3-f000-00000c56b65c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cddd1-e052-44dc-f000-0000f9ededef,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c72e0-a1a6-477f-f000-0000f115d86d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf295-97f7-4932-f000-00006a973474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c81e0-2e26-429f-f000-00009c8003f4,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
019c9b6c-78f1-4641-f000-0000db8d1da6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d456e-f4ee-4c5c-f000-000064dae3d6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
019d25a4-7d68-465e-f000-00003c99a8a9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c43c7-bcda-4850-f000-0000fa1a7bc3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baf9d-5739-45c0-f000-0000f11efc33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0ff5-f74d-412c-f000-0000f6a5e458,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c1b22-b716-401d-f000-0000f6f38c53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1fb3-36a3-464f-f000-00004934a8a7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc014-8444-4af2-f000-0000d7d079fb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc048-a49b-4278-f000-000077ec529f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb9c5-130d-47da-f000-0000ffc6760f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0d16-3268-4e85-f000-0000fdeb3a94,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd06a-baa8-4b9a-f000-0000897c950e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2213-7dbb-440f-f000-0000d9a5783a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf308-5424-4dae-f000-00012b3f2e84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2a16-dce6-4d75-f000-0000f732b376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0f67-678f-48a8-f000-000071ab9187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3a81-a2b4-4161-f000-0000c0ffc574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9a57-8478-43f7-f000-00003f6f4d36,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
019c3966-be12-4678-f000-0000d0433ec3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf1a1-82d2-4552-f000-0000f5962d2f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0937-b251-4503-f000-00012cef1427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbe5e-e349-41cc-f000-0000eb4c179a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7899-1fc7-414d-f000-0000f0a6d3f9,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
019d2596-f606-456f-f000-0000b301f0bd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d2669-42dd-41aa-f000-00012dc66e70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ced52-a225-4b5b-f000-000093bd2e3b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bbf43-f055-4a1f-f000-0000b8039eb6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c588f-f779-45e3-f000-0000fb568896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd89a-cdae-4b5b-f000-0000c736614d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c2a8f-962e-4411-f000-0000cf0f47a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cbff4-fcfa-4cb7-f000-0001007ea8f5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bfc33-2c0e-42ff-f000-0000dec41342,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc884-63ee-40ae-f000-0000d2eb5422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ce2c2-abc4-4f8a-f000-0000bdefb270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0b9d-d00d-4678-f000-00008aa4e43b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019becc3-db52-49e5-f000-00005260a75d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baa47-2a2c-4c13-f000-0000a9c04c19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b94ad-1105-45da-f000-0000f0ab501b,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6773-9a8e-4e4f-f000-0000f9b7e8c8,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019b844e-b887-41a9-f000-0000f1294cd1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d4518-1eac-4a5e-f000-0000ca87de1e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c788f-1579-415b-f000-00007c9143d6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1a64-c446-410c-f000-0000744c744f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8995-7547-45a0-f000-000085950a84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3a06-0be9-4674-f000-00012eb8856b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c86a3-e77d-4976-f000-0000db80d905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9a7d-c5b8-425c-f000-0000b7bfe0a2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c23da-22ea-4d12-f000-0000928d0654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba83e-6e33-45de-f000-0000ec631ab8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bce2f-fcc4-4d9b-f000-0000f04267b7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cddc0-eef6-406a-f000-0000e14e40c5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b7b2b-46b0-43e2-f000-00002c085817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c529b-41c4-49c5-f000-000001c6fe76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9f40-5374-4d24-f000-00005d2ba437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4d3c-b83f-4ea2-f000-0000ca1590a4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc1f9-f9c3-4d0e-f000-0000f4392356,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3ff5-0462-4b50-f000-00012f0c2d3d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb3e6-cb44-453c-f000-0000f38ac073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ccfd7-2df1-4018-f000-0000f2311586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be18c-3b52-49ef-f000-0000183225ce,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd8aa-2df3-405c-f000-00012a4fc383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6e1c-197e-4090-f000-0000e590023a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b85d7-f92e-41b8-f000-0000f14d2e5e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1a3c-f6bc-474c-f000-00002c35ca71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c29c4-d289-49b3-f000-00002cba9f8f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8acd-7a32-4d17-f000-00006b6b4c19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb8dc-d300-48b2-f000-0000f0dcfc3a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bed9b-6538-4936-f000-00000a76f03d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be2a4-2dda-47ce-f000-0000f420b2e1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c017c-a659-4c28-f000-00002edb84b8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d26f9-8d9d-4126-f000-000003f47f05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb8e2-8154-4cfb-f000-0000f3c09570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb291-4927-4542-f000-0000f3a7ce28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c678e-d017-4b4a-f000-00004ae2b0b3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cfca5-c45c-4cfa-f000-0000138a2570,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb89b-2612-4175-f000-0000f3a347a6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c54ad-7ec2-44f7-f000-00009c7fe774,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b7a80-accd-4b8b-f000-0000f102b361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3c1c-65fb-4c4f-f000-00012ec948eb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d131c-a8b7-4fb0-f000-000016dde448,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cf2d1-b4b6-49c7-f000-0000a9acb6f1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019badde-ede5-49d3-f000-0000f084fda4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bec96-80bb-4ffd-f000-0000f45982df,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd299-5215-4b6a-f000-0000dc5fcbe8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b94f2-b6e7-497c-f000-0000f17280c2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be220-d44f-4117-f000-0000f52e5de5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba41e-ab36-4714-f000-0000edd25e93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bf727-2d26-4b96-f000-0000f0683046,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
019c6c05-0465-4fa8-f000-0000fb7cfab4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6eeb-96b5-4ae2-f000-0000b7d05e98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c72f6-79d0-4344-f000-0000fb7e080f,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d3f5c-dcd1-4bde-f000-0000a9eabadc,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c0694-7c2a-4dcc-f000-0000f136c8ff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc90d-a3c9-4b63-f000-0000169e0d9e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7d4b-2faf-4173-f000-0000f664bcb6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc9e2-edf8-48e9-f000-0000f4ae4ab4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9199-f052-4abb-f000-0000f1c1b1ee,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9a59-5d18-4369-f000-00002054289e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c71c3-527c-4234-f000-0000995feda9,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019bdd3a-51f7-4310-f000-0000c73e5ea7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d0db3-2e71-48bb-f000-000099bb9ba8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c49c0-e2f7-49dc-f000-00006fdbfbbe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d027a-4558-4960-f000-00012b8d8fb1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bc2d2-63ee-4301-f000-000038f72d06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c81d0-5cc3-4be4-f000-0000567ad169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8bb9-63d9-4c94-f000-0000a8090ba1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc50f-c154-49d4-f000-0000b7eb9e45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bb7f9-a9bf-4018-f000-0000ebb0d791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d12d0-72c4-41e9-f000-0000718dd4cb,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ca4ae-2152-4573-f000-00010009da9c,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019bec0a-03ea-4728-f000-0000f561cf92,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4295-9148-4d48-f000-0000c95ff168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c6988-822b-445a-f000-0000a95434cf,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b8fdc-1224-4ede-f000-0000f1811dc3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bd387-627d-4421-f000-00008c7e0931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c7837-eccf-4f6f-f000-0000fb94bbff,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba58a-e2e7-447f-f000-0000f236c32b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c38dd-adb7-4584-f000-0000f9c74e90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c4f01-1e2e-4d1b-f000-0000f9d230fe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c81bf-3ac8-4587-f000-0000342454c7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c04b1-4a74-40ee-f000-0000f3d87b45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cd842-c625-471e-f000-00012a4f3343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b9952-05ad-4a1f-f000-0000f23ad336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019ba4df-6498-481c-f000-0000f3650234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cfc59-b0d1-437c-f000-00012b7a4275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cb4d6-e9f3-49f5-f000-000038168f29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c8bb7-f222-48c0-f000-0000f4667922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be32d-4bc4-4ff7-f000-000011f22ede,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
019d408e-8cde-41ed-f000-000099560795,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc9db-6fd4-46f6-f000-0000c938ff9b,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c63b4-f78e-4630-f000-0000fba4d601,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d1fd7-f010-4595-f000-00004f3d814a,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019b84f0-6c94-4a3a-f000-0000f13eaaea,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5e83-46fa-48a9-f000-0000e06258dd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1b46-2e36-4168-f000-0000e436a5a5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019baec1-b956-48dd-f000-0000ef5a3e4e,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c1098-ce23-4b45-f000-0000ed629440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019be2fe-ab3b-42c2-f000-0000f550ca71,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cca67-9431-4979-f000-0000fa153e44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5763-571a-4374-f000-0000fa4cebf3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c5d48-4490-4427-f000-0000fb7c4bf4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019cc0b5-7958-47a5-f000-0000d2602e03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019bcda8-3bab-46bb-f000-0000f47811a0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c9ce4-fef0-4ee8-f000-0000eb4a38e6,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
019d27f9-dc52-4d69-f000-00005b55e41e,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
019be735-5f1d-405a-f000-000049c37df8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c29a0-6fea-4934-f000-0000f77bb4fd,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019c482f-5c7b-4ff8-f000-0000fa4d0433,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
019d128a-a25a-4bd6-f000-00012d254537,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
019d20d8-839f-49c8-f000-000073c84f47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
019d24e4-d47a-4997-f000-0000a99f01b7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
